Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm
Station,2009,stn,stn_14455,Training,CA,11,387182.7683,3794955.371,0,2014-01-20 00:00:00,892.831408,2010-01-19 10:27:00,2010-01-20 19:03:00,32.6,78.4,2.4,16.8,13.6,10.4,4.9775791,0.729904861,0.257289856,0.2400002,4.2,6.8,10.4
Station,2009,stn,stn_14455,Training,CA,11,387182.7683,3794955.371,0,2014-01-23 00:00:00,892.831408,2010-01-21 04:02:00,2010-01-22 17:24:00,37.383,73.4,1.96,18.4,13.6,9.8,4.9775791,0.729904861,0.257289856,0.2400002,4.6,6.8,9.8
Station,2009,stn,stn_14468,Training,CA,11,390652.7683,3794850.371,1,2014-01-18 00:00:00,2389.59,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.2151591,0.660387955,0.296901367,0.24,4.8,7.8,12.6
Station,2009,stn,stn_14468,Training,CA,11,390652.7683,3794850.371,0,2013-12-12 00:00:00,3806.97,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.2151591,0.660387955,0.296901367,0.24,1.4,2.0,3.6
Station,2009,stn,stn_14471,Training,CA,11,391479.0183,3794889.121,0,2013-12-12 00:00:00,3207.98,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.0496905,0.703168335,0.379903748,0.24,1.4,2.0,3.6
Station,2009,stn,stn_14501,Training,CA,11,386022.7683,3794880.371,1,2014-01-18 00:00:00,515.756438,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,0.67715,0.698946152,0.239730499,0.2399999,5.0,9.2,17.6
Station,2009,stn,stn_14523,Training,CA,11,391767.7683,3794945.371,1,2014-01-18 00:00:00,1152.63,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.0901158,0.821566467,0.45661084,0.24,4.8,7.8,12.6
Station,2009,stn,stn_14523,Training,CA,11,391767.7683,3794945.371,0,2013-12-12 00:00:00,3229.62,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.0901158,0.821566467,0.45661084,0.24,1.4,2.0,3.6
Station,2009,stn,stn_14524,Training,CA,11,391962.7683,3794835.371,1,2014-01-18 00:00:00,1114.73,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.0517053,0.868949966,0.505041931,0.24,4.8,7.8,12.6
Station,2009,stn,stn_14529,Training,CA,11,403707.7683,3794815.371,0,2013-12-12 00:00:00,2746.39,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.4382857,0.671472397,0.339050781,0.1500001,3.8,5.2,9.2
Station,2009,stn,stn_14529,Training,CA,11,403707.7683,3794815.371,0,2013-11-13 00:00:00,2746.39,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.4382857,0.671472397,0.339050781,0.1500001,2.4,4.2,7.0
Station,2009,stn,stn_14550,Training,CA,11,391762.7683,3794832.871,1,2014-01-18 00:00:00,1287.75,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.0480364,0.739010544,0.351447479,0.2399999,4.8,7.8,12.6
Station,2009,stn,stn_14550,Training,CA,11,391762.7683,3794832.871,0,2013-12-12 00:00:00,3080.45,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.0480364,0.739010544,0.351447479,0.2399999,1.4,2.0,3.6
Station,2009,stn,stn_14576,Training,CA,11,402787.7683,3795315.371,0,2013-12-12 00:00:00,3260.27,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,1.0285589,0.781728287,0.564578125,0.15,3.8,5.2,9.2
Station,2009,stn,stn_14576,Training,CA,11,402787.7683,3795315.371,0,2013-11-13 00:00:00,3260.27,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,1.0285589,0.781728287,0.564578125,0.15,2.4,4.2,7.0
Station,2009,stn,stn_14648,Training,CA,11,380557.7683,3794935.371,0,2014-01-18 00:00:00,84.9914527,2010-01-17 14:48:00,2010-01-18 14:39:00,23.85,49.8,2.09,16.0,14.4,10.4,0.1596333,0.469023857,0.139348297,0.239937,4.0,7.2,10.4
Station,2009,stn,stn_14648,Training,CA,11,380557.7683,3794935.371,0,2014-01-20 00:00:00,84.9914527,2010-01-19 10:33:00,2010-01-19 16:20:00,5.783,16.6,2.87,19.2,10.0,7.4,0.1596333,0.469023857,0.139348297,0.239937,4.8,5.0,7.4
Station,2009,stn,stn_14648,Training,CA,11,380557.7683,3794935.371,0,2014-01-23 00:00:00,84.9914527,2010-01-21 04:12:00,2010-01-22 17:02:00,36.833,54.4,1.48,14.4,10.4,8.2,0.1596333,0.469023857,0.139348297,0.239937,3.6,5.2,8.2
Station,2009,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,1,2013-12-12 00:00:00,34.5500818,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,1.3753728,0.857000504,0.448530609,0.2399999,4.6,7.0,10.2
Station,2009,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,1,2014-01-18 00:00:00,34.5500818,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,1.3753728,0.857000504,0.448530609,0.2399999,5.0,9.2,17.6
Station,2009,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,0,2014-01-20 00:00:00,34.5500818,2010-01-19 10:27:00,2010-01-20 19:03:00,32.6,78.4,2.4,16.8,13.6,10.4,1.3753728,0.857000504,0.448530609,0.2399999,4.2,6.8,10.4
Station,2009,stn,stn_14674,Training,CA,11,386482.7683,3794745.371,1,2014-02-07 00:00:00,34.5500818,2010-02-05 09:23:00,2010-02-06 16:45:00,31.383,75.4,2.4,41.6,28.0,19.4,1.3753728,0.857000504,0.448530609,0.2399999,10.4,14.0,19.4
Station,2009,stn,stn_14698,Training,CA,11,390360.2683,3794685.371,0,2013-12-12 00:00:00,3937.4,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.0307783,0.193742085,0.497742493,0.2399999,1.4,2.0,3.6
Station,2009,stn,stn_14752,Training,CA,11,403867.7683,3794615.371,0,2013-12-12 00:00:00,2461.97,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.0769348,0.651647949,0.282782837,0.15,3.8,5.2,9.2
Station,2009,stn,stn_14767,Training,CA,11,386390.2683,3794575.371,1,2014-01-18 00:00:00,161.410345,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,0.04159,0.639061394,0.220930222,0.24,5.0,9.2,17.6
Station,2009,stn,stn_14767,Training,CA,11,386390.2683,3794575.371,0,2014-01-20 00:00:00,161.410345,2010-01-19 10:27:00,2010-01-20 19:03:00,32.6,78.4,2.4,16.8,13.6,10.4,0.04159,0.639061394,0.220930222,0.24,4.2,6.8,10.4
Station,2009,stn,stn_14847,Training,CA,11,403352.7683,3794515.371,0,2013-12-12 00:00:00,2295.32,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.4066636,0.670369797,0.523421326,0.15,3.8,5.2,9.2
Station,2009,stn,stn_14847,Training,CA,11,403352.7683,3794515.371,0,2013-11-13 00:00:00,2295.32,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.4066636,0.670369797,0.523421326,0.15,2.4,4.2,7.0
Station,2009,stn,stn_14902,Training,CA,11,387532.7683,3794695.371,0,2014-01-18 00:00:00,1186.88,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,0.1091053,0.810640411,0.292116211,0.24,5.0,9.2,17.6
Station,2009,stn,stn_14902,Training,CA,11,387532.7683,3794695.371,0,2014-01-20 00:00:00,1186.88,2010-01-19 10:27:00,2010-01-20 19:03:00,32.6,78.4,2.4,16.8,13.6,10.4,0.1091053,0.810640411,0.292116211,0.24,4.2,6.8,10.4
Station,2009,stn,stn_14902,Training,CA,11,387532.7683,3794695.371,0,2014-01-23 00:00:00,1186.88,2010-01-21 04:02:00,2010-01-22 17:24:00,37.383,73.4,1.96,18.4,13.6,9.8,0.1091053,0.810640411,0.292116211,0.24,4.6,6.8,9.8
Station,2009,stn,stn_14944,Training,CA,11,386492.7683,3794485.371,1,2014-01-18 00:00:00,123.539536,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,1.2619047,0.87149025,0.463782532,0.2399999,5.0,9.2,17.6
Station,2009,stn,stn_14944,Training,CA,11,386492.7683,3794485.371,0,2014-01-20 00:00:00,123.539536,2010-01-19 10:27:00,2010-01-20 19:03:00,32.6,78.4,2.4,16.8,13.6,10.4,1.2619047,0.87149025,0.463782532,0.2399999,4.2,6.8,10.4
Station,2009,stn,stn_14950,Training,CA,11,404090.2683,3794382.871,0,2013-12-12 00:00:00,2458.35,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.05735,0.46598671,0.248839859,0.15,3.8,5.2,9.2
Station,2009,stn,stn_14950,Training,CA,11,404090.2683,3794382.871,0,2013-11-13 00:00:00,2458.35,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.05735,0.46598671,0.248839859,0.15,2.4,4.2,7.0
Station,2009,stn,stn_14965,Training,CA,11,404242.7683,3794375.371,0,2013-12-12 00:00:00,2383.39,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.8631045,0.495166779,0.328562805,0.15,3.8,5.2,9.2
Station,2009,stn,stn_14965,Training,CA,11,404242.7683,3794375.371,0,2013-11-13 00:00:00,2383.39,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.8631045,0.495166779,0.328562805,0.15,2.4,4.2,7.0
Station,2009,stn,stn_14975,Training,CA,11,388822.7683,3794420.371,1,2014-01-18 00:00:00,2873.24,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,2.7201705,0.70075798,0.251034546,0.2400002,5.0,9.2,17.6
Station,2009,stn,stn_14977,Training,CA,11,389965.2683,3794392.871,0,2013-12-12 00:00:00,3906.88,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,0.0249889,0.424753609,0.251678711,0.24,2.8,4.0,6.4
Station,2009,stn,stn_14993,Training,CA,11,387087.7683,3794380.371,1,2013-12-12 00:00:00,858.2364,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.1272214,0.882351913,0.3599104,0.24,4.6,7.0,10.2
Station,2009,stn,stn_14994,Training,CA,11,387907.7683,3794325.371,0,2013-12-12 00:00:00,1804.33,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.244925,0.86065033,0.275713013,0.24,4.6,7.0,10.2
Station,2009,stn,stn_14994,Training,CA,11,387907.7683,3794325.371,1,2014-01-18 00:00:00,1804.33,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,0.244925,0.86065033,0.275713013,0.24,5.0,9.2,17.6
Station,2009,stn,stn_14995,Training,CA,11,388007.7683,3794330.371,0,2013-12-12 00:00:00,1920.12,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0563421,0.649646606,0.303474365,0.2400001,4.6,7.0,10.2
Station,2009,stn,stn_15082,Training,CA,11,389725.2683,3794297.871,0,2013-12-12 00:00:00,3867.9,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,0.5980227,0.767232056,0.266917847,0.2399999,2.8,4.0,6.4
Station,2009,stn,stn_15095,Training,CA,11,390527.7683,3794305.371,1,2014-01-18 00:00:00,2895.94,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.4942905,0.532686958,0.203332825,0.2399999,4.8,7.8,12.6
Station,2009,stn,stn_15095,Training,CA,11,390527.7683,3794305.371,0,2013-12-12 00:00:00,3622.73,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.4942905,0.532686958,0.203332825,0.2399999,1.4,2.0,3.6
Station,2009,stn,stn_15156,Training,CA,11,388024.0183,3794216.621,0,2013-12-12 00:00:00,2072.2,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0441,0.620040169,0.343074097,0.24,4.6,7.0,10.2
Station,2009,stn,stn_15156,Training,CA,11,388024.0183,3794216.621,1,2014-01-18 00:00:00,2072.2,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,0.0441,0.620040169,0.343074097,0.24,5.0,9.2,17.6
Station,2009,stn,stn_15196,Training,CA,11,387222.7683,3794245.371,1,2013-12-12 00:00:00,1081.08,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.4485682,0.968907928,0.401641052,0.2399999,4.6,7.0,10.2
Station,2009,stn,stn_15232,Training,CA,11,404172.7683,3794145.371,0,2013-12-12 00:00:00,2195.78,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.330375,0.266676292,0.304587921,0.1499999,3.8,5.2,9.2
Station,2009,stn,stn_15232,Training,CA,11,404172.7683,3794145.371,0,2013-11-13 00:00:00,2195.78,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.330375,0.266676292,0.304587921,0.1499999,2.4,4.2,7.0
Station,2009,stn,stn_15235,Training,CA,11,388645.2683,3794165.371,0,2013-12-12 00:00:00,2732.64,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0582,0.743151245,0.277808685,0.24,4.6,7.0,10.2
Station,2009,stn,stn_15354,Training,CA,11,389917.7683,3794035.371,1,2013-12-12 00:00:00,3540.86,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,7.4632525,0.654044724,0.277047821,0.2319753,2.8,4.0,6.4
Station,2009,stn,stn_15354,Training,CA,11,389917.7683,3794035.371,1,2014-01-18 00:00:00,3540.86,2006-01-16 14:48:00,2006-01-17 15:24:00,24.6,34.0,1.38211382,8.8,5.2,4.0,7.4632525,0.654044724,0.277047821,0.2319753,2.2,2.6,4.0
Station,2009,stn,stn_15356,Training,CA,11,392052.7683,3794215.371,1,2014-01-18 00:00:00,1906.36,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.0411524,0.878753052,0.216229492,0.2399999,4.8,7.8,12.6
Station,2009,stn,stn_15357,Training,CA,11,392065.2683,3794027.871,1,2014-01-18 00:00:00,1936.84,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.0419846,0.987120743,0.199291519,0.24,4.8,7.8,12.6
Station,2009,stn,stn_15500,Training,CA,11,391862.7683,3793915.371,1,2014-01-18 00:00:00,2079.62,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.029987,0.882786102,0.236435761,0.24,4.8,7.8,12.6
Station,2009,stn,stn_15585,Training,CA,11,405012.7683,3793892.871,0,2013-12-12 00:00:00,2654.84,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.0552565,0.117951851,0.271714325,0.15,3.8,5.2,9.2
Station,2009,stn,stn_15585,Training,CA,11,405012.7683,3793892.871,0,2013-11-13 00:00:00,2654.84,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.0552565,0.117951851,0.271714325,0.15,2.4,4.2,7.0
Station,2009,stn,stn_15616,Training,CA,11,391620.2683,3794112.871,1,2014-01-18 00:00:00,2033.64,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.1563,0.811726532,0.219889023,0.2399999,4.8,7.8,12.6
Station,2009,stn,stn_15690,Training,CA,11,391962.7683,3793850.371,0,2013-12-12 00:00:00,1970.75,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.1286478,0.905049286,0.211970062,0.2399999,1.4,2.0,3.6
Station,2009,stn,stn_15690,Training,CA,11,391962.7683,3793850.371,1,2014-01-18 00:00:00,1970.75,2010-01-17 16:13:00,2010-01-18 15:29:00,23.267,28.4,1.22,6.4,5.2,4.4,0.1286478,0.905049286,0.211970062,0.2399999,1.6,2.6,4.4
Station,2009,stn,stn_15693,Training,CA,11,392347.7683,3793920.371,0,2013-12-12 00:00:00,1773.62,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.2175316,0.84810257,0.208902542,0.24,1.4,2.0,3.6
Station,2009,stn,stn_15693,Training,CA,11,392347.7683,3793920.371,1,2014-01-18 00:00:00,1858.29,2010-01-17 16:13:00,2010-01-18 15:29:00,23.267,28.4,1.22,6.4,5.2,4.4,0.2175316,0.84810257,0.208902542,0.24,1.6,2.6,4.4
Station,2009,stn,stn_15750,Training,CA,11,389334.0183,3793684.121,0,2013-12-12 00:00:00,3421.96,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,0.0310471,0.974933853,0.539741821,0.2399999,2.8,4.0,6.4
Station,2009,stn,stn_15752,Training,CA,11,392547.7683,3793770.371,0,2013-12-12 00:00:00,1505.72,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.1908571,0.832287064,0.23089151,0.2399999,1.4,2.0,3.6
Station,2009,stn,stn_15752,Training,CA,11,392547.7683,3793770.371,1,2014-01-18 00:00:00,1505.72,2010-01-17 16:13:00,2010-01-18 15:29:00,23.267,28.4,1.22,6.4,5.2,4.4,0.1908571,0.832287064,0.23089151,0.2399999,1.6,2.6,4.4
Station,2009,stn,stn_15757,Training,CA,11,404247.7683,3793830.371,0,2013-12-12 00:00:00,2013.87,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.1736944,0.099861116,0.290822571,0.15,3.8,5.2,9.2
Station,2009,stn,stn_15757,Training,CA,11,404247.7683,3793830.371,0,2013-11-13 00:00:00,2013.87,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.1736944,0.099861116,0.290822571,0.15,2.4,4.2,7.0
Station,2009,stn,stn_15786,Training,CA,11,389562.7683,3793695.371,0,2013-12-12 00:00:00,3455.24,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,0.0408,0.952599716,0.568636963,0.24,2.8,4.0,6.4
Station,2009,stn,stn_15787,Training,CA,11,392507.7683,3793595.371,0,2013-12-12 00:00:00,1405.25,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.4077636,0.724385223,0.232911926,0.2329489,1.4,2.0,3.6
Station,2009,stn,stn_15788,Training,CA,11,392727.7683,3793615.371,0,2013-12-12 00:00:00,1388.05,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.3733304,0.728738708,0.226769531,0.2322953,1.4,2.0,3.6
Station,2009,stn,stn_15886,Training,CA,11,405232.7683,3793725.371,0,2013-12-12 00:00:00,2864.49,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.7996818,0.596147041,0.324908691,0.15,3.8,5.2,9.2
Station,2009,stn,stn_15886,Training,CA,11,405232.7683,3793725.371,0,2013-11-13 00:00:00,2864.49,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.7996818,0.596147041,0.324908691,0.15,2.4,4.2,7.0
Station,2009,stn,stn_15895,Training,CA,11,405307.7683,3793465.371,0,2013-12-12 00:00:00,2939.1,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.7324556,0.153101683,0.299405762,0.15,3.8,5.2,9.2
Station,2009,stn,stn_15895,Training,CA,11,405307.7683,3793465.371,0,2013-11-13 00:00:00,2939.1,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.7324556,0.153101683,0.299405762,0.15,2.4,4.2,7.0
Station,2009,stn,stn_15966,Training,CA,11,387540.2683,3793502.871,1,2013-12-12 00:00:00,1945.54,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.6234667,0.738543777,0.421694763,0.2399998,4.6,7.0,10.2
Station,2009,stn,stn_16130,Training,CA,11,388550.2683,3793467.871,1,2013-12-12 00:00:00,2942.78,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,3.0427666,0.634485626,0.438265259,0.2400001,4.6,7.0,10.2
Station,2009,stn,stn_16181,Training,CA,11,388212.7683,3793295.371,1,2013-12-12 00:00:00,2721.9,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,1.9315318,0.844808273,0.432657318,0.2399999,4.6,7.0,10.2
Station,2009,stn,stn_16195,Training,CA,11,388372.7683,3793285.371,0,2013-12-12 00:00:00,2807.97,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0348783,0.468088417,0.357274994,0.24,4.6,7.0,10.2
Station,2009,stn,stn_16204,Training,CA,11,388807.7683,3793685.371,1,2013-12-12 00:00:00,3135.13,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.6644611,0.847910385,0.501341217,0.2399999,4.6,7.0,10.2
Station,2009,stn,stn_16204,Training,CA,11,388807.7683,3793685.371,1,2014-02-07 00:00:00,3135.13,2010-02-05 09:23:00,2010-02-06 16:45:00,31.383,75.4,2.4,41.6,28.0,19.4,0.6644611,0.847910385,0.501341217,0.2399999,10.4,14.0,19.4
Station,2009,stn,stn_16212,Training,CA,11,393010.2683,3793285.371,0,2013-12-12 00:00:00,1068.02,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.0353211,0.768355026,0.286843506,0.24,1.4,2.0,3.6
Station,2009,stn,stn_16235,Training,CA,11,393292.7683,3793185.371,0,2013-12-12 00:00:00,1064.33,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.505145,0.804280243,0.239203293,0.2232067,1.4,2.0,3.6
Station,2009,stn,stn_1637,Training,CA,11,400511.5183,3808554.121,0,2013-12-12 00:00:00,3170.98,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0347905,0.315097408,0.150645325,0.15,2.0,3.4,5.6
Station,2009,stn,stn_1639,Training,CA,11,400602.7683,3808535.371,0,2013-12-12 00:00:00,3203.79,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0343364,0.344385262,0.16657988,0.1500001,2.0,3.4,5.6
Station,2009,stn,stn_16605,Training,CA,11,393857.7683,3792930.371,0,2013-12-12 00:00:00,1440.66,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,1.1674948,0.692219238,0.222255371,0.1984019,1.4,2.0,3.6
Station,2009,stn,stn_16612,Training,CA,11,395132.7683,3792805.371,0,2013-12-12 00:00:00,2830.15,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.97276,0.750510483,0.273611969,0.1783348,1.4,2.0,3.6
Station,2009,stn,stn_16782,Training,CA,11,395027.7683,3792640.371,0,2013-12-12 00:00:00,2745.98,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,3.5593944,0.740303879,0.329353516,0.1826364,1.4,2.0,3.6
Station,2009,stn,stn_16848,Training,CA,11,400615.2683,3792482.871,1,2013-12-12 00:00:00,3038.42,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.1182,0.413083496,0.410190064,0.15,3.8,5.2,9.2
Station,2009,stn,stn_16848,Training,CA,11,400615.2683,3792482.871,0,2013-11-13 00:00:00,3038.42,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.1182,0.413083496,0.410190064,0.15,2.4,4.2,7.0
Station,2009,stn,stn_17035,Training,CA,11,395429.0183,3792321.621,0,2013-12-12 00:00:00,3255.17,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.0486714,0.808904114,0.334524323,0.24,1.4,2.0,3.6
Station,2009,stn,stn_17036,Training,CA,11,395836.5183,3792301.621,0,2013-12-12 00:00:00,3680.43,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.0392385,0.821456299,0.363702301,0.24,1.4,2.0,3.6
Station,2009,stn,stn_17096,Training,CA,11,391092.7683,3792245.371,1,2013-12-12 00:00:00,986.750191,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,0.1243923,0.822115479,0.265203278,0.24,2.8,4.0,6.4
Station,2009,stn,stn_17097,Training,CA,11,391172.7683,3792215.371,1,2013-12-12 00:00:00,988.228399,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,0.0903273,0.823310394,0.167979385,0.2399999,2.8,4.0,6.4
Station,2009,stn,stn_17300,Training,CA,11,391460.2683,3792162.871,1,2013-12-12 00:00:00,1071.82,2005-12-09 22:18:00,2005-12-12 05:24:00,55.1,66.8,1.2123412,11.2,8.0,6.4,0.1231045,0.902476578,0.160433762,0.24,2.8,4.0,6.4
Station,2009,stn,stn_17373,Training,CA,11,400122.7683,3792180.371,1,2013-12-12 00:00:00,3672.42,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.1126619,0.789765778,0.361825226,0.15,3.8,5.2,9.2
Station,2009,stn,stn_17373,Training,CA,11,400122.7683,3792180.371,0,2013-11-13 00:00:00,3672.42,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.1126619,0.789765778,0.361825226,0.15,2.4,4.2,7.0
